date,year,month,product,region,scenario,channel,subregion,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2023-01-01,2023,1,Apparel,Southeast US,Pessimistic,Outlet,Noida,1.0,1.0457,1.0097,1.0033,0.2127,0.8044,0,60402.0,34.39,2077392.56,936696.31,1140696.26,207739.26,415478.51,517478.49,50.0,517428.49,18.67,119004.26,398405.56
2023-01-01,2023,1,Apparel,Southeast US,Pessimistic,Outlet,Gurugram,1.0,1.0457,1.0097,1.0033,0.076,0.7447,0,55919.0,35.9,2007395.42,905134.6,1102260.83,200739.54,401479.08,500042.2,50.0,499992.2,18.67,114993.91,384979.62
2023-01-01,2023,1,Apparel,Southeast US,Pessimistic,Outlet,Delhi,1.0,1.0457,1.0097,1.0033,0.168,0.7841,0,58878.0,34.88,2053924.86,926114.72,1127810.14,205392.49,410784.97,511632.68,50.0,511582.68,18.67,117659.72,393904.29
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Physical Stores,Noida,1.0,1.0457,1.0097,1.0033,0.3013,0.7864,0,59054.0,36.68,2165818.67,976567.64,1189251.03,216581.87,433163.73,539505.43,50.0,539455.43,18.67,124070.46,415366.31
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Physical Stores,Gurugram,1.0,1.0457,1.0097,1.0033,0.3649,0.817,0,61350.0,35.91,2202847.79,993264.07,1209583.72,220284.78,440569.56,548729.38,50.0,548679.38,18.67,126191.97,422468.75
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Physical Stores,Delhi,1.0,1.0457,1.0097,1.0033,0.1982,0.7405,0,55604.0,37.92,2108634.0,950783.07,1157850.93,210863.4,421726.8,525260.73,50.0,525210.73,18.67,120794.17,404397.89
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,E-Commerce,Noida,1.0,1.0457,1.0097,1.0033,0.3672,0.8181,0,61435.0,35.88,2204199.27,993873.45,1210325.82,220419.93,440839.85,549066.04,50.0,549016.04,18.67,126269.4,422727.98
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,E-Commerce,Gurugram,1.0,1.0457,1.0097,1.0033,0.1181,0.7076,0,53135.0,38.89,2066508.95,931788.89,1134720.07,206650.9,413301.79,514767.38,50.0,514717.38,18.67,118380.7,396318.01
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,E-Commerce,Delhi,1.0,1.0457,1.0097,1.0033,0.0632,0.6863,0,51539.0,39.56,2038687.41,919244.16,1119443.26,203868.74,407737.48,507837.04,50.0,507787.04,18.67,116786.72,390981.64
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Mobile App,Noida,1.0,1.0457,1.0097,1.0033,0.037,0.6766,0,50805.0,39.87,2025728.11,913400.81,1112327.31,202572.81,405145.62,504608.87,50.0,504558.87,18.67,116044.25,388495.96
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Mobile App,Gurugram,1.0,1.0457,1.0097,1.0033,0.2024,0.7422,0,55737.0,37.87,2110888.55,951799.65,1159088.9,211088.86,422177.71,525822.34,50.0,525772.34,18.67,120923.34,404830.33
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Mobile App,Delhi,1.0,1.0457,1.0097,1.0033,0.1145,0.7062,0,53029.0,38.93,2064665.27,930957.57,1133707.7,206466.53,412933.05,514308.12,50.0,514258.12,18.67,118275.07,395964.38
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Wholesale,Noida,1.0,1.0457,1.0097,1.0033,0.1709,0.729,0,54741.0,38.25,2094033.41,944199.66,1149833.74,209403.34,418806.68,521623.72,50.0,521573.72,18.67,119957.66,401597.39
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Wholesale,Gurugram,1.0,1.0457,1.0097,1.0033,0.0888,0.6961,0,52274.0,39.25,2051548.4,925043.17,1126505.22,205154.84,410309.68,511040.71,50.0,510990.71,18.67,117523.57,393448.47
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Wholesale,Delhi,1.0,1.0457,1.0097,1.0033,0.0551,0.6833,0,51312.0,39.65,2034681.64,917437.95,1117243.69,203468.16,406936.33,506839.2,50.0,506789.2,18.67,116557.22,390213.31
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Outlet,Noida,1.0,1.0457,1.0097,1.0033,0.0695,0.6887,0,51719.0,39.48,2041839.46,920665.41,1121174.05,204183.95,408367.89,508622.21,50.0,508572.21,18.67,116967.31,391586.23
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Outlet,Gurugram,1.0,1.0457,1.0097,1.0033,0.3126,0.7917,0,59449.0,36.54,2172241.84,979463.85,1192777.99,217224.18,434448.37,541105.44,50.0,541055.44,18.67,124438.46,416598.32
2023-01-01,2023,1,Apparel,Southeast US,Turnaround,Outlet,Delhi,1.0,1.0457,1.0097,1.0033,0.1209,0.7087,0,53218.0,38.86,2067929.16,932429.26,1135499.9,206792.92,413585.83,515121.15,50.0,515071.15,18.67,118462.07,396590.42
2023-01-01,2023,1,Apparel,Midwest US,Base,Physical Stores,Noida,1.0,1.0457,0.9867,1.0033,0.2632,0.7068,0,53074.0,41.26,2189949.46,987448.21,1202501.25,218994.95,437989.89,545516.41,50.0,545466.41,18.67,125452.98,419994.76
2023-01-01,2023,1,Apparel,Midwest US,Base,Physical Stores,Gurugram,1.0,1.0457,0.9867,1.0033,0.0476,0.6255,0,46969.0,44.16,2074185.1,935250.06,1138935.04,207418.51,414837.02,516679.51,50.0,516629.51,18.67,118820.49,397790.35
2023-01-01,2023,1,Apparel,Midwest US,Base,Physical Stores,Delhi,1.0,1.0457,0.9867,1.0033,0.1489,0.6617,0,49693.0,42.8,2126806.24,958976.93,1167829.3,212680.62,425361.25,529787.43,50.0,529737.43,18.67,121835.32,407883.45
2023-01-01,2023,1,Apparel,Midwest US,Base,E-Commerce,Noida,1.0,1.0457,0.9867,1.0033,0.1325,0.6557,0,49235.0,43.02,2118079.11,955041.87,1163037.24,211807.91,423615.82,527613.51,50.0,527563.51,18.67,121335.31,406209.53
2023-01-01,2023,1,Apparel,Midwest US,Base,E-Commerce,Gurugram,1.0,1.0457,0.9867,1.0033,0.0253,0.6179,0,46401.0,44.46,2063002.55,930207.85,1132794.7,206300.25,412600.51,513893.93,50.0,513843.93,18.67,118179.81,395645.46
2023-01-01,2023,1,Apparel,Midwest US,Base,E-Commerce,Delhi,1.0,1.0457,0.9867,1.0033,0.1178,0.6503,0,48830.0,43.22,2110321.6,951544.01,1158777.59,211032.16,422064.32,525681.11,50.0,525631.11,18.67,120890.86,404721.58
2023-01-01,2023,1,Apparel,Midwest US,Base,Mobile App,Noida,1.0,1.0457,0.9867,1.0033,0.0585,0.6292,0,47252.0,44.01,2079731.49,937750.93,1141980.56,207973.15,415946.3,518061.11,50.0,518011.11,18.67,119138.26,398854.18
2023-01-01,2023,1,Apparel,Midwest US,Base,Mobile App,Gurugram,1.0,1.0457,0.9867,1.0033,0.2881,0.7172,0,53855.0,40.93,2204225.82,993885.42,1210340.4,220422.58,440845.16,549072.65,50.0,549022.65,18.67,126270.92,422733.07
2023-01-01,2023,1,Apparel,Midwest US,Base,Mobile App,Delhi,1.0,1.0457,0.9867,1.0033,0.3163,0.7293,0,54764.0,40.55,2220684.32,1001306.56,1219377.76,222068.43,444136.86,553172.46,50.0,553122.46,18.67,127213.87,425889.92
2023-01-01,2023,1,Apparel,Midwest US,Base,Wholesale,Noida,1.0,1.0457,0.9867,1.0033,0.4936,0.8133,0,61073.0,38.17,2330941.69,1051021.61,1279920.08,233094.17,466188.34,580637.57,50.0,580587.57,18.67,133530.85,447038.06
2023-01-01,2023,1,Apparel,Midwest US,Base,Wholesale,Gurugram,1.0,1.0457,0.9867,1.0033,0.0918,0.6409,0,48127.0,43.57,2096771.11,945434.1,1151337.02,209677.11,419354.22,522305.68,50.0,522255.68,18.67,120114.51,402122.5
2023-01-01,2023,1,Apparel,Midwest US,Base,Wholesale,Delhi,1.0,1.0457,0.9867,1.0033,0.0497,0.6262,0,47024.0,44.13,2075258.73,935734.16,1139524.57,207525.87,415051.75,516946.95,50.0,516896.95,18.67,118882.0,397996.28
2023-01-01,2023,1,Apparel,Midwest US,Base,Outlet,Noida,1.0,1.0457,0.9867,1.0033,0.3312,0.7358,0,55255.0,40.35,2229500.05,1005281.57,1224218.48,222950.01,445900.01,555368.46,50.0,555318.46,18.67,127718.95,427580.84
2023-01-01,2023,1,Apparel,Midwest US,Base,Outlet,Gurugram,1.0,1.0457,0.9867,1.0033,0.1549,0.664,0,49863.0,42.72,2130044.97,960437.28,1169607.69,213004.5,426008.99,530594.2,50.0,530544.2,18.67,122020.87,408504.66
2023-01-01,2023,1,Apparel,Midwest US,Base,Outlet,Delhi,1.0,1.0457,0.9867,1.0033,0.1793,0.6733,0,50558.0,42.39,2143188.19,966363.56,1176824.64,214318.82,428637.64,533868.18,50.0,533818.18,18.67,122773.89,411025.62
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Physical Stores,Noida,1.0,1.0457,0.9867,1.0033,0.3718,0.6743,0,50637.0,45.77,2317845.68,1045116.62,1272729.06,231784.57,463569.14,577375.36,50.0,577325.36,18.67,132780.54,444526.15
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Physical Stores,Gurugram,1.0,1.0457,0.9867,1.0033,0.3104,0.6499,0,48801.0,46.72,2280097.88,1028096.13,1252001.75,228009.79,456019.58,567972.38,50.0,567922.38,18.67,130617.85,437285.86
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Physical Stores,Delhi,1.0,1.0457,0.9867,1.0033,0.1655,0.5974,0,44857.0,48.96,2196281.06,990303.13,1205977.93,219628.11,439256.21,547093.61,50.0,547043.61,18.67,125815.74,421209.21
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,E-Commerce,Noida,1.0,1.0457,0.9867,1.0033,0.2204,0.6164,0,46289.0,48.11,2227170.8,1004231.31,1222939.49,222717.08,445434.16,554788.25,50.0,554738.25,18.67,127585.5,427134.08
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,E-Commerce,Gurugram,1.0,1.0457,0.9867,1.0033,0.0623,0.5638,0,42340.0,50.56,2140639.55,965214.37,1175425.17,214063.95,428127.91,533233.31,50.0,533183.31,18.67,122627.87,410536.78
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,E-Commerce,Delhi,1.0,1.0457,0.9867,1.0033,0.0567,0.5621,0,42211.0,50.64,2137737.76,963905.95,1173831.8,213773.78,427547.55,532510.47,50.0,532460.47,18.67,122461.62,409980.19
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Mobile App,Noida,1.0,1.0457,0.9867,1.0033,0.0954,0.5743,0,43124.0,50.05,2158161.58,973115.06,1185046.52,215816.16,431632.32,537598.05,50.0,537548.05,18.67,123631.76,413897.63
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Mobile App,Gurugram,1.0,1.0457,0.9867,1.0033,0.2428,0.6245,0,46896.0,47.77,2240102.49,1010062.21,1230040.28,224010.25,448020.5,558009.53,50.0,557959.53,18.67,128326.4,429614.46
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Mobile App,Delhi,1.0,1.0457,0.9867,1.0033,0.2557,0.6292,0,47251.0,47.57,2247628.66,1013455.76,1234172.9,224762.87,449525.73,559884.3,50.0,559834.3,18.67,128757.6,431058.04
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Wholesale,Noida,1.0,1.0457,0.9867,1.0033,0.1448,0.5904,0,44333.0,49.28,2184844.9,985146.56,1199698.33,218484.49,436968.98,544244.86,50.0,544194.86,18.67,125160.53,419015.67
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Wholesale,Gurugram,1.0,1.0457,0.9867,1.0033,0.0211,0.5513,0,41397.0,51.2,2119303.52,955593.96,1163709.56,211930.35,423860.7,527918.51,50.0,527868.51,18.67,121405.46,406444.38
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Wholesale,Delhi,1.0,1.0457,0.9867,1.0033,0.2949,0.6439,0,48352.0,46.96,2270759.92,1023885.65,1246874.27,227075.99,454151.98,565646.3,50.0,565596.3,18.67,130082.85,435494.77
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Outlet,Noida,1.0,1.0457,0.9867,1.0033,0.1995,0.609,0,45735.0,48.44,2215280.28,998869.88,1216410.4,221528.03,443056.06,551826.32,50.0,551776.32,18.67,126904.26,424853.39
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Outlet,Gurugram,1.0,1.0457,0.9867,1.0033,0.1699,0.5988,0,44968.0,48.89,2198695.73,991391.91,1207303.83,219869.57,439739.15,547695.11,50.0,547645.11,18.67,125954.08,421672.36
2023-01-01,2023,1,Apparel,Midwest US,Optimistic,Outlet,Delhi,1.0,1.0457,0.9867,1.0033,0.0295,0.5538,0,41588.0,51.06,2123646.06,957552.01,1166094.05,212364.61,424729.21,529000.23,50.0,528950.23,18.67,121654.26,407277.31
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Physical Stores,Noida,1.0,1.0457,0.9867,1.0033,0.0773,0.7452,0,55959.0,35.88,2008027.23,905419.48,1102607.75,200802.72,401605.45,500199.58,50.0,500149.58,18.67,115030.11,385100.81
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Physical Stores,Gurugram,1.0,1.0457,0.9867,1.0033,0.4391,0.9212,0,69173.0,31.9,2206419.9,994874.73,1211545.17,220641.99,441283.98,549619.2,50.0,549569.2,18.67,126396.62,423153.91
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Physical Stores,Delhi,1.0,1.0457,0.9867,1.0033,0.2449,0.8195,0,61541.0,34.04,2094707.39,944503.56,1150203.83,209470.74,418941.48,521791.61,50.0,521741.61,18.67,119996.28,401726.67
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,E-Commerce,Noida,1.0,1.0457,0.9867,1.0033,0.4909,0.9516,0,71460.0,31.33,2238553.2,1009363.64,1229189.56,223855.32,447710.64,557623.6,50.0,557573.6,18.67,128237.63,429317.3
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,E-Commerce,Gurugram,1.0,1.0457,0.9867,1.0033,0.1842,0.7913,0,59424.0,34.71,2062378.84,929926.62,1132452.22,206237.88,412475.77,513738.57,50.0,513688.57,18.67,118144.08,395525.82
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,E-Commerce,Delhi,1.0,1.0457,0.9867,1.0033,0.2456,0.8199,0,61568.0,34.03,2095116.31,944687.95,1150428.37,209511.63,419023.26,521893.47,50.0,521843.47,18.67,120019.71,401805.1
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Mobile App,Noida,1.0,1.0457,0.9867,1.0033,0.2769,0.835,0,62706.0,33.68,2112241.05,952409.49,1159831.56,211224.11,422448.21,526159.25,50.0,526109.25,18.67,121000.83,405089.75
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Mobile App,Gurugram,1.0,1.0457,0.9867,1.0033,0.3753,0.8857,0,66511.0,32.6,2168278.96,977676.98,1190601.98,216827.9,433655.79,540118.29,50.0,540068.29,18.67,124211.41,415838.21
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Mobile App,Delhi,1.0,1.0457,0.9867,1.0033,0.251,0.8225,0,61761.0,33.97,2098041.51,946006.91,1152034.59,209804.15,419608.3,522622.14,50.0,522572.14,18.67,120187.3,402366.17
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Wholesale,Noida,1.0,1.0457,0.9867,1.0033,0.1883,0.7932,0,59563.0,34.66,2064513.33,930889.06,1133624.27,206451.33,412902.67,514270.27,50.0,514220.27,18.67,118266.37,395935.24
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Wholesale,Gurugram,1.0,1.0457,0.9867,1.0033,0.4046,0.9017,0,67713.0,32.28,2185606.49,985489.97,1200116.52,218560.65,437121.3,544434.58,50.0,544384.58,18.67,125204.16,419161.75
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Wholesale,Delhi,1.0,1.0457,0.9867,1.0033,0.2548,0.8243,0,61899.0,33.93,2100116.0,946942.3,1153173.7,210011.6,420023.2,523138.9,50.0,523088.9,18.67,120306.15,402764.08
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Outlet,Noida,1.0,1.0457,0.9867,1.0033,0.0873,0.7493,0,56268.0,35.77,2012956.39,907642.04,1105314.35,201295.64,402591.28,501427.44,50.0,501377.44,18.67,115312.52,386046.25
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Outlet,Gurugram,1.0,1.0457,0.9867,1.0033,0.0236,0.7236,0,54335.0,36.48,1981919.12,893647.33,1088271.79,198191.91,396383.82,493696.05,50.0,493646.05,18.67,113534.3,380093.09
2023-01-01,2023,1,Apparel,Midwest US,Pessimistic,Outlet,Delhi,1.0,1.0457,0.9867,1.0033,0.3777,0.887,0,66609.0,32.57,2169693.34,978314.73,1191378.61,216969.33,433938.67,540470.61,50.0,540420.61,18.67,124292.45,416109.5
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Physical Stores,Noida,1.0,1.0457,0.9867,1.0033,0.1541,0.7221,0,54223.0,38.46,2085205.32,940219.08,1144986.24,208520.53,417041.06,519424.64,50.0,519374.64,18.67,119451.87,399904.1
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Physical Stores,Gurugram,1.0,1.0457,0.9867,1.0033,0.1805,0.733,0,55043.0,38.14,2099163.73,946512.92,1152650.8,209916.37,419832.75,522901.68,50.0,522851.68,18.67,120251.59,402581.42
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Physical Stores,Delhi,1.0,1.0457,0.9867,1.0033,0.1447,0.7182,0,53935.0,38.57,2080271.27,937994.32,1142276.96,208027.13,416054.25,518195.57,50.0,518145.57,18.67,119169.19,398957.72
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,E-Commerce,Noida,1.0,1.0457,0.9867,1.0033,0.1292,0.712,0,53466.0,38.76,2072216.83,934362.57,1137854.26,207221.68,414443.37,516189.21,50.0,516139.21,18.67,118707.73,397412.82
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,E-Commerce,Gurugram,1.0,1.0457,0.9867,1.0033,0.2419,0.7594,0,57024.0,37.39,2132411.23,961504.22,1170907.01,213241.12,426482.25,531183.64,50.0,531133.64,18.67,122156.44,408958.53
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,E-Commerce,Delhi,1.0,1.0457,0.9867,1.0033,0.1377,0.7154,0,53721.0,38.66,2076599.68,936338.79,1140260.88,207659.97,415319.94,517280.98,50.0,517230.98,18.67,118958.83,398253.48
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Mobile App,Noida,1.0,1.0457,0.9867,1.0033,0.1288,0.7118,0,53455.0,38.76,2072017.13,934272.52,1137744.61,207201.71,414403.43,516139.47,50.0,516089.47,18.67,118696.28,397374.52
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Mobile App,Gurugram,1.0,1.0457,0.9867,1.0033,0.3108,0.7909,0,59387.0,36.56,2171243.98,979013.91,1192230.07,217124.4,434248.8,540856.88,50.0,540806.88,18.67,124381.29,416406.92
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Mobile App,Delhi,1.0,1.0457,0.9867,1.0033,0.1136,0.7058,0,53001.0,38.95,2064188.38,930742.54,1133445.84,206418.84,412837.68,514189.32,50.0,514139.32,18.67,118247.75,395872.91
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Wholesale,Noida,1.0,1.0457,0.9867,1.0033,0.2727,0.7732,0,58064.0,37.02,2149612.57,969260.31,1180352.26,214961.26,429922.51,535468.49,50.0,535418.49,18.67,123141.96,412257.86
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Wholesale,Gurugram,1.0,1.0457,0.9867,1.0033,0.3888,0.8289,0,62247.0,35.62,2217100.69,999690.7,1217409.99,221710.07,443420.14,552279.78,50.0,552229.78,18.67,127008.56,425202.56
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Wholesale,Delhi,1.0,1.0457,0.9867,1.0033,0.6315,0.9678,0,72673.0,32.68,2375079.19,1070923.21,1304155.98,237507.92,475015.84,591632.23,50.0,591582.23,18.67,136059.62,455503.94
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Outlet,Noida,1.0,1.0457,0.9867,1.0033,0.1061,0.7028,0,52778.0,39.04,2060317.94,928997.36,1131320.58,206031.79,412063.59,513225.2,50.0,513175.2,18.67,118026.0,395130.53
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Outlet,Gurugram,1.0,1.0457,0.9867,1.0033,0.192,0.7378,0,55407.0,38.0,2105311.15,949284.8,1156026.35,210531.12,421062.23,524433.01,50.0,524383.01,18.67,120603.8,403760.54
2023-01-01,2023,1,Apparel,Midwest US,Turnaround,Outlet,Delhi,1.0,1.0457,0.9867,1.0033,0.0845,0.6945,0,52151.0,39.3,2049396.8,924073.02,1125323.78,204939.68,409879.36,510504.74,50.0,510454.74,18.67,117400.3,393035.78
2023-01-01,2023,1,Apparel,West US,Base,Physical Stores,Noida,1.0,1.0457,0.981,1.0033,0.1695,0.6695,0,50276.0,42.52,2137876.84,963968.67,1173908.17,213787.68,427575.37,532545.12,50.0,532495.12,18.67,122469.58,410006.87
2023-01-01,2023,1,Apparel,West US,Base,Physical Stores,Gurugram,1.0,1.0457,0.981,1.0033,0.1075,0.6466,0,48552.0,43.36,2104963.2,949127.9,1155835.29,210496.32,420992.64,524346.33,50.0,524296.33,18.67,120583.86,403693.8
2023-01-01,2023,1,Apparel,West US,Base,Physical Stores,Delhi,1.0,1.0457,0.981,1.0033,0.4412,0.787,0,59096.0,38.87,2297093.79,1035759.59,1261334.2,229709.38,459418.76,572206.06,50.0,572156.06,18.67,131591.6,440545.79
2023-01-01,2023,1,Apparel,West US,Base,E-Commerce,Noida,1.0,1.0457,0.981,1.0033,0.1827,0.6746,0,50657.0,42.34,2145057.9,967206.61,1177851.3,214505.79,429011.58,534333.92,50.0,534283.92,18.67,122881.01,411384.25
2023-01-01,2023,1,Apparel,West US,Base,E-Commerce,Gurugram,1.0,1.0457,0.981,1.0033,0.2838,0.7154,0,53721.0,40.99,2201779.99,992782.6,1208997.39,220178.0,440356.0,548463.39,50.0,548413.39,18.67,126130.79,422263.94
2023-01-01,2023,1,Apparel,West US,Base,E-Commerce,Delhi,1.0,1.0457,0.981,1.0033,0.0502,0.6264,0,47036.0,44.13,2075510.76,935847.8,1139662.96,207551.08,415102.15,517009.73,50.0,516959.73,18.67,118896.44,398044.62
2023-01-01,2023,1,Apparel,West US,Base,Mobile App,Noida,1.0,1.0457,0.981,1.0033,0.109,0.6471,0,48591.0,43.34,2105713.49,949466.21,1156247.28,210571.35,421142.7,524533.23,50.0,524483.23,18.67,120626.85,403837.71
2023-01-01,2023,1,Apparel,West US,Base,Mobile App,Gurugram,1.0,1.0457,0.981,1.0033,0.179,0.6732,0,50550.0,42.39,2143033.01,966293.58,1176739.43,214303.3,428606.6,533829.52,50.0,533779.52,18.67,122765.0,410995.86
2023-01-01,2023,1,Apparel,West US,Base,Mobile App,Delhi,1.0,1.0457,0.981,1.0033,0.2118,0.686,0,51511.0,41.95,2161052.76,974418.69,1186634.07,216105.28,432210.55,538318.24,50.0,538268.24,18.67,123797.4,414452.17
2023-01-01,2023,1,Apparel,West US,Base,Wholesale,Noida,1.0,1.0457,0.981,1.0033,0.1964,0.6799,0,51056.0,42.16,2152540.91,970580.69,1181960.21,215254.09,430508.18,536197.94,50.0,536147.94,18.67,123309.73,412819.54
2023-01-01,2023,1,Apparel,West US,Base,Wholesale,Gurugram,1.0,1.0457,0.981,1.0033,0.1504,0.6623,0,49736.0,42.78,2127639.75,959352.76,1168286.98,212763.97,425527.95,529995.06,50.0,529945.06,18.67,121883.07,408043.32
2023-01-01,2023,1,Apparel,West US,Base,Wholesale,Delhi,1.0,1.0457,0.981,1.0033,0.0857,0.6387,0,47965.0,43.65,2093622.65,944014.45,1149608.2,209362.26,418724.53,521521.4,50.0,521471.4,18.67,119934.13,401518.61
2023-01-01,2023,1,Apparel,West US,Base,Outlet,Noida,1.0,1.0457,0.981,1.0033,0.2103,0.6853,0,51465.0,41.97,2160188.08,974028.81,1186159.28,216018.81,432037.62,538102.85,50.0,538052.85,18.67,123747.86,414286.32
2023-01-01,2023,1,Apparel,West US,Base,Outlet,Gurugram,1.0,1.0457,0.981,1.0033,0.3766,0.7563,0,56791.0,39.74,2256842.87,1017610.45,1239232.42,225684.29,451368.57,562179.56,50.0,562129.56,18.67,129285.51,432825.39
2023-01-01,2023,1,Apparel,West US,Base,Outlet,Delhi,1.0,1.0457,0.981,1.0033,0.2019,0.682,0,51217.0,42.09,2155560.75,971942.34,1183618.41,215556.08,431112.15,536950.18,50.0,536900.18,18.67,123482.75,413398.77
2023-01-01,2023,1,Apparel,West US,Optimistic,Physical Stores,Noida,1.0,1.0457,0.981,1.0033,0.1714,0.5994,0,45008.0,48.87,2199569.51,991785.89,1207783.62,219956.95,439913.9,547912.76,50.0,547862.76,18.67,126004.14,421839.95
2023-01-01,2023,1,Apparel,West US,Optimistic,Physical Stores,Gurugram,1.0,1.0457,0.981,1.0033,0.1284,0.585,0,43926.0,49.54,2175899.33,981113.01,1194786.32,217589.93,435179.87,542016.52,50.0,541966.52,18.67,124648.01,417299.85
2023-01-01,2023,1,Apparel,West US,Optimistic,Physical Stores,Delhi,1.0,1.0457,0.981,1.0033,0.2999,0.6458,0,48496.0,46.89,2273754.45,1025235.88,1248518.57,227375.45,454750.89,566392.23,50.0,566342.23,18.67,130254.42,436069.15
2023-01-01,2023,1,Apparel,West US,Optimistic,E-Commerce,Noida,1.0,1.0457,0.981,1.0033,0.279,0.6379,0,47901.0,47.21,2261312.84,1019625.96,1241686.88,226131.28,452262.57,563293.03,50.0,563243.03,18.67,129541.6,433682.76
2023-01-01,2023,1,Apparel,West US,Optimistic,E-Commerce,Gurugram,1.0,1.0457,0.981,1.0033,0.2191,0.616,0,46256.0,48.13,2226459.9,1003910.77,1222549.13,222645.99,445291.98,554611.16,50.0,554561.16,18.67,127544.77,426997.72
2023-01-01,2023,1,Apparel,West US,Optimistic,E-Commerce,Delhi,1.0,1.0457,0.981,1.0033,0.196,0.6078,0,45643.0,48.49,2213304.53,997979.01,1215325.51,221330.45,442660.91,551334.16,50.0,551284.16,18.67,126791.06,424474.43
2023-01-01,2023,1,Apparel,West US,Optimistic,Mobile App,Noida,1.0,1.0457,0.981,1.0033,0.0305,0.5541,0,41609.0,51.05,2124135.25,957772.58,1166362.66,212413.52,424827.05,529122.09,50.0,529072.09,18.67,121682.29,407371.14
